1,0.89766196,0.9695392,0.977718214,0.895713615,0.955645067,0.946403601,0.989230457,0.88579275,0.91425549,0.946191064,0.954405539,0.990299836,0.93812845,0.97358137,0.916205807,0.955190476,0.911766495,0.966687589,0.977210161,0.970931125,0.981493694,0.950906172,0.991286358,0.969593149,0.965113246,0.976131057,0.940224056,0.988310488,0.9863138,0.986418588,0.983702849,0.995517542,0.990358887,0.935801202,0.82233151,0.989983816,0.967843513,0.91245062,0.985742508,0.946632689,0.986179324,0.987155961,0.985760121,0.950370308,0.906704477,0.987538788,0.991030752,0.955065631,0.979339538,0.937468544,0.905294389,0.877964669,0.977885426,0.784813002,0.951813679,0.969934258,0.967450773,0.959365633,0.994242897,0.976783297,0.940631286,0.974846275,0.992870196,0.840970057,0.943278969,0.976716262,0.975762898,0.831761659,0.920887647,0.916142535,0.988730105,0.87558261,0.988545117,0.918199457,0.977100024,0.980206735,0.986240488,0.975779439,0.953111251,0.97131867,0.86798599,0.976382368,0.96448976,0.94915506,0.966770244,0.989580576,0.974532536,0.982226799,0.958786159,0.98253939,0.943057522,0.982640394,0.946960566,0.91331332,0.983435244,0.985655147,0.834065429,0.936611158,0.97838017,0.869136678,0.977484755,0.964506925,0.955615903,0.981265158,0.978098163,0.989974113,0.980602312,0.96534041,0.933149392,0.925609803,0.962550535,0.927006059,0.988631569,0.952227809,0.884136611,0.985169054,0.975739553,0.90118897,0.976164139,0.971938514,0.974898247,0.962586426,0.878203708,0.868924221,0.918787285,0.955522566,0.951282383,0.933005951,0.914528362,0.983612022,0.982389128,0.991654608,0.84202764,0.969447471,0.970423059,0.955150715,0.960752514,0.994675953,0.932845508,0.96042899,0.981940956,0.917326583,0.922074509,0.955522494,0.979976521,0.960345284,0.987678746,0.833572483,0.963676232,0.91956971,0.916322893,0.975555676,0.992648658,0.962669992,0.976086735,0.986294417,0.987798758,0.935047378,0.977976731,0.978766299,0.932011307,0.985165893,0.982661699,0.98967003,0.951979575,0.90716502,0.9052395,0.948706783,0.909024951,0.955394466,0.868006716,0.849882543,0.981141936,0.981150843,0.981660643,0.938620017,0.924116572,0.98587027,0.864177306,0.973627803,0.938387032,0.945668258,0.932878827
0.10233804,1,0.026133138,0.03247486,0.001763015,0.025111053,0.009053831,0.099632808,0.00761988,0.001707575,0.208789456,0.017086883,0.088872549,0.026452261,0.055071285,0.151700251,0.123206039,0.003926519,0.041765837,0.176912244,0.168352072,0.060901728,0.223065199,0.096655309,0.032898647,0.159437231,0.040700109,0.015926946,0.118308824,0.044997323,0.050228627,0.049232907,0.099585339,0.07771493,0.198798536,0.017627638,0.073259253,0.113873641,0.248224472,0.075926387,0.013919155,0.14140264,0.054238701,0.074165222,0.034429182,0.005826196,0.077661125,0.08603594,0.157591497,0.048293639,0.015683496,0.003945754,0.311027957,0.150990741,0.405105469,0.023450099,0.038534033,0.031252018,0.096954388,0.087094581,0.056304528,0.009567076,0.033168193,0.091858102,0.337414702,0.007787377,0.0927027,0.044946815,0.011956166,0.230479214,0.007587568,0.114421745,0.294894144,0.121126422,0.203428409,0.055864105,0.07342474,0.049498068,0.057982635,0.105333326,0.150552774,0.330647358,0.041525265,0.177899222,0.016218012,0.029111691,0.094678974,0.172389419,0.103378241,0.210634775,0.067664472,0.227465721,0.064835829,0.088597846,0.252742305,0.120355183,0.051431921,0.378992617,0.207404006,0.051228735,0.007414491,0.040250014,0.026957635,0.195340802,0.157283404,0.135938265,0.091779917,0.139951767,0.025278502,0.004904139,0.222632342,0.075258494,0.003108421,0.138028685,0.013881398,0.308508619,0.12418916,0.061621718,0.000947207,0.034916526,0.19693957,0.03550059,0.029350559,0.005521497,0.0085505,0.0047656,0.162926372,0.017940963,0.00552349,0.241376801,0.146400112,0.058051188,0.096466161,0.338338759,0.040694953,0.026375526,0.031004301,0.02252727,0.108880477,0.006095617,0.036605597,0.053135239,0.003340823,0.009131811,0.201748785,0.088174137,0.01861355,0.127269969,0.335969634,0.051027401,0.231139119,0.245292413,0.030773002,0.083843043,0.100690372,0.031775923,0.057338038,0.061750332,0.20582042,0.174378635,0.054417081,0.006155502,0.050219844,0.08519685,0.132115988,0.047225613,0.21408537,0.226087948,0.012758172,0.001142925,0.018016631,0.266529565,0.347784799,0.080847795,0.107314324,0.104066666,0.18602046,0.209072192,0.116957279,0.323130756,0.026973294,0.008197406,0.011445324,0.018814646
0.0304608,0.026133138,1,0.002878267,0.026818198,0.013288454,0.005727066,0.036655911,0.032407719,0.020167352,0.118769744,0.002396201,0.024828123,0.01790133,0.024217081,0.09574376,0.073850376,0.024039587,0.018542866,0.08703586,0.085188828,0.024715759,0.128200909,0.036946919,0.008027651,0.085626001,0.009198075,0.015152588,0.040152775,0.004975597,0.007193505,0.010461683,0.031277656,0.019386262,0.120981546,0.069968958,0.024538257,0.055222318,0.163947256,0.016302884,0.008404109,0.059216802,0.00620729,0.019291416,0.021613877,0.022342064,0.029089248,0.026528634,0.088056645,0.012249969,0.021796566,0.027603082,0.208588828,0.067585657,0.313572963,0.019278389,0.017705545,0.01366437,0.051053445,0.025215652,0.015096821,0.006094127,0.005630834,0.029079177,0.237396507,0.007738745,0.034087148,0.012980656,0.063177251,0.145836761,0.014375236,0.045545575,0.207284985,0.039539899,0.125621876,0.016185934,0.028952266,0.005622451,0.025757048,0.058263834,0.074214507,0.228726417,0.007970533,0.093452421,0.011893916,0.006309751,0.030535841,0.086296587,0.039964195,0.113318927,0.027950441,0.129345976,0.016312738,0.042474549,0.164670045,0.052253842,0.010516129,0.272821213,0.123903608,0.014890543,0.043016178,0.006424534,0.00539427,0.105590364,0.072107747,0.06125493,0.034050487,0.06004035,0.00094779,0.010937867,0.141057678,0.036313271,0.01361603,0.056079972,0.004621226,0.20857123,0.05338709,0.028337719,0.024504122,0.007960227,0.096846464,0.01019034,0.004186522,0.03884414,0.04032333,0.020296633,0.08726082,0.006652819,0.013283001,0.151235362,0.06367824,0.009611028,0.032711488,0.239242622,0.005457904,0.001785647,0.017411366,0.009281887,0.033472514,0.008818518,0.016965139,0.010087924,0.021237801,0.016408925,0.107162851,0.030381491,0.006016761,0.051496613,0.242295269,0.022217899,0.147112472,0.157226643,0.003674922,0.024652787,0.050542834,0.00130345,0.016449725,0.011017552,0.116937239,0.082942583,0.011106043,0.012935237,0.009668901,0.037378692,0.053979061,0.031780897,0.141647197,0.146428836,0.004395424,0.02066816,0.007909662,0.18436948,0.237872188,0.0268373,0.033611891,0.040557995,0.114359299,0.134986131,0.038745692,0.223715392,0.005038011,0.010705902,0.004003908,0.012399018
0.022281786,0.03247486,0.002878267,1,0.035841929,0.008619097,0.009662646,0.022424962,0.045178506,0.023837148,0.092870097,0.007143453,0.015437979,0.016012123,0.012629026,0.07841158,0.056697232,0.029146737,0.009022942,0.065178813,0.063156618,0.012869943,0.100959764,0.022588779,0.003440749,0.063582362,0.004023329,0.015180558,0.029371659,0.00455205,0.004891464,0.006388563,0.020700763,0.015549344,0.09709361,0.084860801,0.015900378,0.039023194,0.135966601,0.012194468,0.008076781,0.042915817,0.004144221,0.0119676,0.016242076,0.028806213,0.016286568,0.015661814,0.069349192,0.00474135,0.019821115,0.032964686,0.175489374,0.050937917,0.285111364,0.013762799,0.008274184,0.00912936,0.035249266,0.014745181,0.008567476,0.010006765,0.004081699,0.019706729,0.204980484,0.009677578,0.022902575,0.006123761,0.077537179,0.120204949,0.024264812,0.029829142,0.1781434,0.031922058,0.102768758,0.008867802,0.017035668,0.003380318,0.015685579,0.047536299,0.053722925,0.198993033,0.002975578,0.070983794,0.008847053,0.003419289,0.019830209,0.066447151,0.026397397,0.090116148,0.01568217,0.104133549,0.008721271,0.034045713,0.136477762,0.035329431,0.005844072,0.238874948,0.099977522,0.007409057,0.054997252,0.002168701,0.003002031,0.082214511,0.053020327,0.042950385,0.019329873,0.044019912,0.004259747,0.015229598,0.117913962,0.023704828,0.017111257,0.040299878,0.00618533,0.175315436,0.036715768,0.016600029,0.031156756,0.002104711,0.076501375,0.004345484,0.004779301,0.047098805,0.054202279,0.025538552,0.069113148,0.006897625,0.015312847,0.124783426,0.046000081,0.006921147,0.020554161,0.205756686,0.006840525,0.002173349,0.011755764,0.005390787,0.024320714,0.014127913,0.010825896,0.004522726,0.024774055,0.019210698,0.083696921,0.019652362,0.004875861,0.035769935,0.21882438,0.013993418,0.122769827,0.130948053,0.002991111,0.014085449,0.035051508,0.002811657,0.006600838,0.005992784,0.093928842,0.063188759,0.007256147,0.016117832,0.003176459,0.021521617,0.038610633,0.025881006,0.121275768,0.120200026,0.009140483,0.027636933,0.006496883,0.156639056,0.207236651,0.016814747,0.027659705,0.026824314,0.094346865,0.108249483,0.030258438,0.196146779,0.002633051,0.015005247,0.008908227,0.021713385
0.104286385,0.001763015,0.026818198,0.035841929,1,0.033408323,0.009275479,0.10920501,0.002497756,0.004460071,0.226759744,0.016590055,0.095674713,0.034791484,0.065008088,0.171747605,0.135552053,0.003297714,0.050791212,0.187334163,0.182034403,0.068126586,0.23814683,0.103648124,0.040233235,0.175192369,0.047887977,0.021750463,0.125918039,0.044367991,0.052346669,0.050706568,0.105864792,0.076785908,0.218879872,0.012814031,0.076942587,0.129477969,0.26755656,0.080603116,0.02015924,0.151756324,0.056286676,0.082325669,0.044206416,0.006516206,0.085944973,0.094538758,0.171032048,0.055581194,0.018204398,0.003258756,0.335984218,0.161865184,0.424109867,0.028365665,0.046165179,0.033330099,0.113143093,0.094021142,0.065406229,0.012342115,0.034156087,0.09827111,0.361649545,0.009460025,0.103879176,0.053467571,0.008504103,0.25091101,0.005822575,0.123010517,0.316842098,0.12626819,0.221320395,0.064402823,0.082994999,0.050987236,0.063331423,0.116715202,0.165325399,0.350573553,0.047889974,0.193587773,0.023250238,0.035718392,0.103486995,0.183120304,0.114002044,0.225289551,0.0755848,0.245406989,0.072717669,0.100722897,0.271771118,0.132268823,0.054432964,0.403725047,0.227079647,0.060141722,0.002973317,0.046139328,0.033113761,0.212135417,0.168222202,0.148046771,0.100900464,0.15097055,0.025590375,0.004746626,0.236006939,0.089242948,0.005772879,0.146683327,0.017749081,0.33204117,0.134439012,0.070133429,0.002910873,0.040331977,0.206262073,0.041539076,0.03404541,0.00734639,0.003844231,0.003182664,0.177806359,0.024175892,0.008712,0.264378096,0.156532032,0.062294253,0.104970984,0.362953048,0.04140431,0.027934695,0.041010786,0.02908621,0.113673466,0.007634526,0.046548968,0.059689079,0.004575235,0.015266208,0.217168509,0.097154711,0.023443431,0.134164268,0.35740394,0.062935973,0.250551239,0.264955081,0.032343142,0.091243534,0.116853088,0.031680567,0.063590197,0.066780477,0.222935568,0.185592094,0.060896379,0.008066237,0.055441139,0.095134522,0.141389737,0.052960471,0.234203654,0.249791117,0.012425627,0.000791207,0.022833796,0.292179538,0.373812466,0.091573753,0.112267927,0.114867637,0.197846125,0.2307978,0.122628939,0.343657656,0.029228812,0.007108222,0.012733636,0.013659274
0.044354933,0.025111053,0.013288454,0.008619097,0.033408323,1,0.01326779,0.030935871,0.049092666,0.017188724,0.096441365,0.018051107,0.030432372,0.008678304,0.008734384,0.06687859,0.053176115,0.026373797,0.006153926,0.079202613,0.070044224,0.018556963,0.108799854,0.035918239,0.003002602,0.062813084,0.007583464,0.01186274,0.047397757,0.020403592,0.017786692,0.023602906,0.037028445,0.042683828,0.094274714,0.080907289,0.030073091,0.035000053,0.135136572,0.030774119,0.003654223,0.056727407,0.020163519,0.020135579,0.013273956,0.023625964,0.021902142,0.026592277,0.076428127,0.009170061,0.019095831,0.028990665,0.17004235,0.062008049,0.279552173,0.011185862,0.007199892,0.017960614,0.025882014,0.027169163,0.011472146,0.010738895,0.017273836,0.033922691,0.202694742,0.011744569,0.028362812,0.004517009,0.06964558,0.119198258,0.029442462,0.041891712,0.16881678,0.052890165,0.103215258,0.010518565,0.022630204,0.017974636,0.019414325,0.052634403,0.058208574,0.200240649,0.01014202,0.077926473,0.002198002,0.004416694,0.030524141,0.08101314,0.03750483,0.099153938,0.017862781,0.110035118,0.019110268,0.035371844,0.137518766,0.043497827,0.020203879,0.230350485,0.101107497,0.008712182,0.053666156,0.007926362,0.005687809,0.087856997,0.070165437,0.052885441,0.028141633,0.057015489,0.016598805,0.017320319,0.126744162,0.017297492,0.012435019,0.057315533,0.006557595,0.169303419,0.043118401,0.018129498,0.023472118,0.007669466,0.094784343,0.004615365,0.010764089,0.037717219,0.056247456,0.025291766,0.081153068,0.005051519,0.01017755,0.118545046,0.05941834,0.021439073,0.031102717,0.202020083,0.024417617,0.013042931,0.001038129,0.002289223,0.044367981,0.014644434,0.003860392,0.013823497,0.018903382,0.011267736,0.093576234,0.027024609,0.006585094,0.054522701,0.217393001,0.005915965,0.122398578,0.132350698,0.013694184,0.026079727,0.028062892,0.015473915,0.014475561,0.019868731,0.102298683,0.081685964,0.014902823,0.015759273,0.013467173,0.026458301,0.049964511,0.027908497,0.113210392,0.109220577,0.017193788,0.025425043,0.003433485,0.142809833,0.203308582,0.023904256,0.052933903,0.037636283,0.102955384,0.095661703,0.05592218,0.202545695,0.008805862,0.019940022,0.013311086,0.037827825
0.053596399,0.009053831,0.005727066,0.009662646,0.009275479,0.01326779,1,0.058296851,0.01442808,0.006323668,0.154196237,0.003394642,0.048401874,0.019498441,0.031261867,0.122906289,0.086669544,0.006805254,0.023337781,0.118841469,0.115700768,0.032880572,0.162433959,0.05566581,0.013905468,0.112245011,0.017131853,0.008945623,0.069963681,0.014394557,0.018362897,0.020326744,0.054591671,0.037288341,0.14953524,0.041961629,0.036162587,0.077543456,0.192412877,0.038819917,0.006459458,0.089560095,0.02163142,0.03973795,0.020763806,0.010776608,0.042402508,0.047549802,0.111302378,0.023283262,0.010510073,0.008635822,0.252051388,0.100158302,0.343033334,0.013344294,0.019555402,0.012836676,0.068374996,0.046327991,0.029680344,0.003469869,0.010893551,0.04856963,0.282789079,0.000975255,0.057656477,0.021793477,0.035053852,0.176792434,0.006241625,0.068306601,0.238430189,0.070269414,0.159065462,0.029622418,0.042513214,0.019166524,0.032596328,0.071611489,0.102728142,0.26552727,0.018122342,0.12608749,0.00798211,0.012025858,0.05408538,0.116009489,0.063016389,0.150823264,0.036459602,0.16925311,0.033708864,0.064003507,0.195143974,0.076974734,0.019862612,0.314380864,0.155069023,0.025114759,0.02028448,0.016459236,0.010986437,0.141693636,0.10318281,0.089970969,0.052346701,0.091495711,0.006481818,0.001188819,0.16834108,0.050361071,0.003338499,0.085158544,0.003272761,0.247552775,0.077298868,0.035070984,0.008974145,0.013426814,0.133007241,0.013803279,0.011686066,0.018489744,0.02047459,0.004894022,0.114215873,0.007936988,0.002919088,0.189195966,0.093311614,0.026033566,0.05466728,0.283629242,0.01687129,0.005946607,0.018538578,0.008457399,0.059879292,0.002477573,0.020212202,0.024658471,0.005891561,0.010634525,0.145098667,0.051913192,0.005243422,0.078089751,0.277849138,0.03143283,0.177282022,0.188685062,0.008597563,0.045260626,0.06912019,0.007368996,0.027782271,0.028475904,0.154688231,0.117274039,0.026413112,0.002399176,0.020886531,0.050998608,0.081585121,0.028133139,0.168529365,0.182065624,0.002273748,0.005703982,0.006134808,0.223491287,0.2858973,0.046894817,0.062089522,0.063662343,0.137221192,0.162789201,0.068812052,0.259977098,0.007100257,0.001420694,0.002135797,0.008115415
0.010769543,0.099632808,0.036655911,0.022424962,0.10920501,0.030935871,0.058296851,1,0.127680474,0.081083594,0.02915204,0.053004906,0.005896613,0.048605939,0.014012045,0.048707779,0.024777796,0.091685144,0.021161875,0.013412411,0.012825154,0.013266985,0.029877469,0.004634779,0.021638471,0.013907051,0.016261866,0.051693319,0.007562454,0.025851031,0.018537202,0.024839708,0.003276249,0.026319765,0.034068744,0.186242393,0.013904929,0.007881271,0.059125079,0.014818163,0.043372774,0.004659602,0.018137009,0.007279922,0.037981273,0.092913174,0.00432638,0.003414306,0.025060042,0.013920692,0.0617666,0.097678006,0.08245592,0.013872876,0.183565354,0.041944877,0.019947943,0.036236362,0.014558796,0.002407862,0.013004595,0.057131729,0.032468241,0.006590321,0.123789614,0.057078031,0.009014229,0.013257988,0.174108126,0.047936541,0.089910914,0.004964674,0.088078876,0.01149661,0.057809855,0.013222894,0.008843645,0.019526998,0.019920223,0.031590796,0.010175571,0.101433555,0.019346569,0.017321898,0.039392989,0.026626497,0.003130186,0.016109514,0.009585362,0.024457672,0.009459383,0.033786097,0.011032783,0.034041415,0.057720524,0.004622987,0.018943633,0.126940949,0.034849179,0.011018232,0.141705578,0.018441099,0.028738742,0.022091363,0.009480444,0.00944037,0.001393837,0.011272495,0.042172664,0.07090052,0.054847921,0.016531607,0.070599013,0.005407685,0.043641448,0.077996453,0.004263526,0.013932927,0.095899583,0.019933724,0.020685348,0.018917466,0.034083729,0.117238649,0.142505449,0.087406437,0.026296522,0.040528889,0.063022159,0.048026486,0.00669913,0.018794081,0.001373473,0.122610726,0.038156872,0.0339358,0.028743259,0.030205802,0.006922919,0.068391811,0.023095903,0.012742286,0.08175317,0.066410333,0.025639489,0.010595272,0.036828164,0.007412757,0.130570139,0.016952534,0.051471287,0.055256061,0.030798911,0.003151941,0.010260232,0.032432434,0.010283532,0.012603441,0.042933502,0.01485228,0.014354856,0.068516423,0.013424246,0.005497477,0.003915103,0.043241397,0.058668831,0.055245922,0.058813364,0.094039442,0.038480598,0.087297026,0.10430677,0.006292845,0.020957977,0.009530454,0.044665793,0.040304001,0.016928786,0.10636904,0.029748843,0.068667656,0.055700345,0.083526819
0.11420725,0.00761988,0.032407719,0.045178506,0.002497756,0.049092666,0.01442808,0.127680474,1,0.012742207,0.254141949,0.020025016,0.108834432,0.048036213,0.083277113,0.198796433,0.160365525,0.008346118,0.067037405,0.208871795,0.205667358,0.083931978,0.265623258,0.120191189,0.053529998,0.201820422,0.060907675,0.032400749,0.139639623,0.050179303,0.060608536,0.057893449,0.119989837,0.08076999,0.247885873,0.010256578,0.088715236,0.154057358,0.298250362,0.089921105,0.031870289,0.170653653,0.063885049,0.096930781,0.056691555,0.012526003,0.103351269,0.109865639,0.194242031,0.069466775,0.027891941,0.00823917,0.371748059,0.181247417,0.458801852,0.041945098,0.062207105,0.042496293,0.137825357,0.10867097,0.080190335,0.019500189,0.04086667,0.111140755,0.393379782,0.016115553,0.121915383,0.069573501,0.007794668,0.280792023,0.006722784,0.139791736,0.352673032,0.138134483,0.245886928,0.08001237,0.100494362,0.059379154,0.079796215,0.134251329,0.18861777,0.383821645,0.058973004,0.218376834,0.036727646,0.047639796,0.119670604,0.204117455,0.129544438,0.25104926,0.093040518,0.273367856,0.085497837,0.117797764,0.302399624,0.15249237,0.062427413,0.442710471,0.254913258,0.075693091,0.001868954,0.057605745,0.044320114,0.238629463,0.187426269,0.168187702,0.118424373,0.169254606,0.02988368,0.009420464,0.26249117,0.109914584,0.013649639,0.163534761,0.026831751,0.368663624,0.154618108,0.087966329,0.009529106,0.052158895,0.225952912,0.055300982,0.042566724,0.013435211,0.001093906,0.007287602,0.197678196,0.035055343,0.017654469,0.297587798,0.175355322,0.070468515,0.121759751,0.395569543,0.045478279,0.034091677,0.058472503,0.042102076,0.125508359,0.012824446,0.063584039,0.071692008,0.012218079,0.026181158,0.2410609,0.112724824,0.033171037,0.150430918,0.38864898,0.08253303,0.279941959,0.294439332,0.039521297,0.106201802,0.141276701,0.037029558,0.077507125,0.076850756,0.245938923,0.204996466,0.073774907,0.013727623,0.066185433,0.114507389,0.160220538,0.065200293,0.264767981,0.282922401,0.015977281,0.004904811,0.034249289,0.326832482,0.410418831,0.108138068,0.119999146,0.130589161,0.222074765,0.264813188,0.131723044,0.372974548,0.038429706,0.010958072,0.018219583,0.011136123
0.08574451,0.001707575,0.020167352,0.023837148,0.004460071,0.017188724,0.006323668,0.081083594,0.012742207,1,0.184128674,0.013427561,0.074219171,0.022190585,0.042360577,0.136101681,0.099621705,0.003324326,0.031633215,0.152428602,0.145669284,0.045393108,0.194104025,0.077043208,0.024431513,0.135390335,0.029871806,0.009756926,0.101738779,0.035596423,0.040068279,0.038355021,0.081255874,0.066240479,0.172526785,0.026605841,0.057361534,0.094449889,0.217410918,0.063293624,0.008509115,0.119976858,0.044353111,0.060281871,0.027394074,0.007010115,0.060588025,0.069758349,0.131976737,0.037260676,0.008777898,0.003938256,0.280681598,0.13117793,0.366483858,0.013480914,0.026207866,0.021126897,0.080379562,0.070706817,0.044933903,0.006873887,0.024510215,0.075868659,0.313725809,0.004598428,0.077258924,0.033122665,0.020352528,0.20185172,0.009463078,0.097042753,0.260935666,0.104377652,0.185932628,0.044001628,0.056157277,0.038887011,0.041805612,0.086763287,0.129469115,0.294454592,0.032517634,0.153033442,0.009728643,0.021385734,0.077388622,0.146464064,0.08835135,0.182974772,0.051680007,0.199573984,0.052594126,0.077843717,0.221599931,0.099954688,0.041163524,0.341650292,0.180994955,0.038609988,0.013396088,0.031110633,0.019472486,0.169647767,0.133785241,0.116373022,0.074161541,0.120578997,0.020256325,0.003664832,0.190553744,0.062417194,0.00125035,0.117671942,0.008686376,0.27509126,0.104701903,0.045068913,0.001363852,0.024942002,0.172876684,0.024911739,0.023486777,0.006345388,0.015115647,0.004358888,0.140595726,0.012501707,0.002443564,0.213405501,0.126049218,0.048878591,0.078304638,0.313933357,0.034594015,0.019880369,0.021733689,0.014739459,0.092350208,0.005568293,0.025952293,0.0418679,0.001472948,0.006088315,0.178722843,0.07541401,0.011783841,0.106890447,0.302924922,0.038567342,0.201753904,0.215321536,0.022378464,0.06742244,0.083028127,0.024890304,0.044090733,0.050527733,0.186168731,0.149848427,0.042100719,0.005013716,0.039898392,0.066455895,0.111035352,0.035564011,0.185983155,0.202288746,0.010302424,0.002001757,0.012196392,0.243666153,0.314237887,0.065244113,0.094640203,0.089066596,0.156515988,0.181630913,0.102331765,0.289645629,0.018599598,0.005962961,0.008539296,0.019168304
